Primary_id,Primary_type,Secondary_id,Secondary_type,Secondary_relation,Title,Author,Edition,Collection,Features,Volumes,Notes,ChineseTime,Time,OpenAccess,URL
hanji_484,hanji,,,,蒞蒙平政錄,(清)陳朝君-撰,清康熙二十八年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y二十八年],1689,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_485,hanji,,,,未信編,(清)潘月山-撰,清康熙二十三年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y二十三年],1684,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_486,hanji,,,,司牧寶鑑,(清)李容-輯,遜敏堂叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_487,hanji,,,,福惠全書,(清)黃六鴻-撰,清康熙三十八年金陵濂溪書屋刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y三十八年],1699,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_488,hanji,,,,治安文獻,(清)陸壽名;韓訥-輯,清康熙刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙],1662-1722,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_489,hanji,,,,州縣事宜,(清)田文鏡-撰,清道光八年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y八年],1828,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_490,hanji,,,,治鏡錄集解,(清)張運靑-撰;隋人鵬-集解,清道光十三年刊仕學齋重刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y十三年],1833,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_491,hanji,,,,天台治略,(清)戴兆佳-撰,清活字本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_492,hanji,,,,從政遺規,(清)陳弘謀-輯,,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_493,hanji,,,,學仕遺規,(清)陳弘謀-輯,清乾隆刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_494,hanji,,,,學仕遺規補編,(清)陳弘謀-輯,清光緒十九年振華堂五種遺規本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十九年],1893,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_495,hanji,,,,在官法戒錄,(清)陳弘謀-輯,清彙文堂藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_496,hanji,,,,健餘先生撫豫條敎,(清)尹會一-撰;張受長-輯,畿輔叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_497,hanji,,,,幕學舉要,(清)萬維翰-撰,清光緒十八年浙江書局刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_498,hanji,,,,辦案要略,(清)王又槐-撰,清光緒十八年浙江書局刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_499,hanji,,,,刑幕要略,(清)不著撰者,清光緒十八年浙江書局刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_500,hanji,,,,居官寡過錄,(清)盤嶠野人-輯,青照堂叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_501,hanji,,,,圖民錄,(清)袁守定-撰,清光緒五年江蘇書局重刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y五年],1879,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_502,hanji,,,,筮仕金鑑,(清)邵嗣宗-撰,棣香齋叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_503,hanji,,,,學治臆說,(清)汪輝祖-撰,清同治十年慎間堂刻汪龍莊先生遺書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y十年],1871,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_504,hanji,,,,學治續說,(清)汪輝祖-撰,清同治十年慎間堂刻汪龍莊先生遺書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y十年],1871,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_505,hanji,,,,學治說贅,(清)汪輝祖-撰,清同治十年慎間堂刻汪龍莊先生遺書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y十年],1871,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_506,hanji,,,,佐治藥言,(清)汪輝祖-撰,清同治十年慎間堂刻汪龍莊先生遺書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y十年],1871,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_507,hanji,,,,續佐治藥言,(清)汪輝祖-撰,清同治十年慎間堂刻汪龍莊先生遺書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y十年],1871,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_508,hanji,,,,宋州從政錄,(清)王鳳生-撰,清道光六年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y六年],1826,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_509,hanji,,,,晉政輯要,(清)海寧-輯,清乾隆五十四年山西布政使司刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y五十四年],1789,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_510,hanji,,,,宦游紀略二卷,(清)高廷瑤-撰,清同治十二年成都刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y十二年],1873,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_511,hanji,,,,勵治撮要,(清)張經田-撰,清鈔本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_512,hanji,,,,州縣須知,(清)劉衡-撰,宦海指南本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_513,hanji,,,,蜀僚問答,(清)劉衡-撰,清同治七年江蘇書局牧令書五種本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y七年],1868,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_514,hanji,,,,讀律心得,(清)劉衡-撰,清同治七年楚北崇文書局刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y七年],1868,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_515,hanji,,,,庸吏庸言,(清)劉衡-撰,清同治七年楚北崇文書局刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y七年],1868,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_516,hanji,,,,海陵從政錄,(清)周石藩-撰,清道光十九年家蔭堂藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y十九年],1839,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_517,hanji,,,,共城從政錄,(清)周石藩-撰,清道光十九年家蔭堂藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y十九年],1839,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_518,hanji,,,,治浙成規,(清)不著撰者,清道光十七年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y十七年],1837,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_519,hanji,,,,學治一得編,(清)何耿繩-輯,清道光二十一年眉壽堂刊板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y二十一年],1841,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_520,hanji,,,,自歷言,(清)文海-撰,清光緒十八年排印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_521,hanji,,,,外官新任輯要,(清)不著撰者,清鈔本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_522,hanji,,,,牧令書,(清)徐棟-輯,清道光二十八年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y二十八年],1848,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_523,hanji,,,,牧令要訣,(清)璧昌-撰,清道光刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光],1821-1850,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_524,hanji,,,,平平言,(清)方大湜-撰,清光緒十八年資州官廨刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_525,hanji,,,,陸清獻公莅嘉遺蹟,(清)黃維玉-輯,清同治六年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y六年],1867,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_526,hanji,,,,貢愚錄,(清)王晉之-撰,龍泉師友遺稿合編問青園集本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_527,hanji,,,,居官日省錄,(清)覺羅烏爾通阿-撰,清咸豐二年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E咸豐][Y二年],1852,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_528,hanji,,,,求治管見,(清)戴肇辰-撰,清咸豐二年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E咸豐][Y二年],1852,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_529,hanji,,,,從公錄,(清)戴肇辰-撰,戴氏雜著本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_530,hanji,,,,從公續錄,(清)戴肇辰-撰,戴氏雜著本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_531,hanji,,,,從公三錄,(清)戴肇辰-撰,戴氏雜著本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_532,hanji,,,,宦游紀略六卷,(清)桂超萬-撰,清同治三年養浩齋藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y三年],1864,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_533,hanji,,,,得一錄,(清)余治-撰,清同治八年蘇城得見齋藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E同治][Y八年],1869,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_534,hanji,,,,州縣初仕小補,(清)褚瑛-撰,清光緒十年森寶閣排印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十年],1884,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_535,hanji,,,,事宜須知,(清)延昌-撰,清光緖十三年桂林楊鴻文堂刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十三年],1887,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_536,hanji,,,,敬簡堂學治雜錄,(清)戴杰-撰,清光緖十六年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十六年],1890,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_537,hanji,,,,宦鄉要則,(清)張鑑瀛-輯,清光緖十六年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十六年],1890,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_538,hanji,,,,牧令須知,(清)剛毅-撰,清光緖十八年京都琉璃厰榮祿堂藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_539,hanji,,,,居官鏡,(清)剛毅-撰,清光緖十八年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_540,hanji,,,,佐雜譜,(清)李庚乾-輯,清光緖十九年四川會文堂刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十九年],1893,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_541,hanji,,,,書生初見,(清)翁傳照-撰,清光緖刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒],1875-1908,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_542,hanji,,,,公門果報錄,(清)宋楚望-輯,清光緖十九年江西書局重刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十九年],1893,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_543,hanji,,,,停琴餘牘,(清)羅迪楚-撰,清光緒二十六年百甲山堂叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y二十六年],1900,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_544,hanji,,,,學治識端,(清)徐壽茲-撰,清光緖二十七年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y二十七年],1901,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_545,hanji,,,,宰惠紀略,(清)柳堂-撰,清光緖二十七年筆諫堂藏本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y二十七年],1901,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_546,hanji,,,,盧鄉公牘,(清)莊綸裔-撰,靈皥室著錄本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_547,hanji,,,,牧民贅語,(清)王景賢-撰,羲停山館集本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_548,hanji,,,,吏皖存牘,(清)姚錫光-撰,清光緖三十四年排印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y三十四年],1908,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_549,hanji,,,,樊山政書,(清)樊增祥-撰,清宣統二年金陵湯明林聚珍書局排印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E宣統][Y二年],1910,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_550,hanji,,,,陶甓公牘,(清)劉汝驥-撰,清宣統三年安徽印刷局校印,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E宣統][Y三年],1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_551,hanji,,,,從政瑣記,(民國)王守恂-撰,民國六年王仁安集本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y六年],1917,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_552,hanji,,,,宦遊偶記,(民國)陳惟彥-撰,民國七年排印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y七年],1918,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_553,hanji,,,,將吏法言,(民國)徐世昌-撰,民國八年靜遠堂排印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y八年],1919,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_554,hanji,,,,明人傳記資料索引,國立中央圖書館-原編、王德毅-增訂,,史-傳記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_555,hanji,,,,吳中判牘,(清)蒯德模-撰,民國十八年刻蒯氏家集本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y十八年],1929,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_556,hanji,,,,撫苗錄,(清)鄂海-撰,清康熙五十二年拳石堂刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y五十二年],1713,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_557,hanji,,,,三賢政書,(清)吳元炳-輯,清光緖五年序刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y五年],1879,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_558,hanji,,,,于山奏牘,(清)于成龍-撰,清康熙二十二年刻本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y二十二年],1683,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_559,hanji,,,,浚川奏議集,(明)王廷相-撰,明嘉靖六年刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖][Y五年],1526,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_560,hanji,,,,鄭端簡公奏議,(明)鄭曉-撰,明隆慶五年項氏萬卷堂刻本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E隆慶][Y五年],1571,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_561,hanji,,,,兩垣奏疏,(明)鄒士楷-撰,舊鈔本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_562,hanji,,,,督撫奏議,(明)李晉峰-撰,明萬曆二十年刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆][Y二十年],1592,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_563,hanji,,,,高文端公奏議,(明)高儀-撰,明萬曆間刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_564,hanji,,,,四禮初稿,(宋)宋纁-輯,清康熙辛巳(四十)年刊本,經-禮,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y四十年],1701,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_565,hanji,,,,山東黃河南岸十三州縣遷民圖說,(清)黃璣-撰,清光緒丙申年點石齋石印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y二十二年],1896,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_566,hanji,,,,蒙邊新制或問,張超宗-纂,清宣統三年鉛印本,史-別史,fulltext-read;fulltext-search;fulltext-download,,,[D清][E宣統][Y三年],1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_567,hanji,,,,比部招議,(明)陳璋-編,明藍欄鈔本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明],1368-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_568,hanji,,,,崇禎朝論對錄殘本,(明)畢自嚴-輯,明末鈔本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明末],1621-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_569,hanji,,,,嘉靖祀典考,-不著撰人,明烏絲欄鈔本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明],1368-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_570,hanji,,,,新鐫工師雕斲正式魯班木經匠家鏡,(明)徐一夔-奉敕撰,明嘉靖九年刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖][Y九年],1530,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_571,hanji,,,,皇朝兵制考略,(清)翁同爵-編纂,清光緖元年武昌節署刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y元年],1874,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_572,hanji,,,,史採疏,(明)楊寅秋-撰,燈崖閣藍欄鈔本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_573,hanji,,,,國計三議,(明)李豫亨-撰,明嘉靖間刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_574,hanji,,,,房庫例本,(清)營造司-編,清乾隆年原寫本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_575,hanji,,,,大明集禮,(明)徐一夔-奉敕撰,明嘉靖九年刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖][Y九年],1530,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_576,hanji,,,,河防要訣,-不著撰人,清乾隆間鈔本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_577,hanji,,,,賀文貞公條議合集,(明)賀仲軾-撰,明鈔本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明],1368-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_578,hanji,,,,少保李康惠公奏草,(明)李承勛-撰,明嘉靖間刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_579,hanji,,,,九卿議定物料價值,(清)工部-編,清乾隆元年刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y元年],1735,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_580,hanji,,,,洲課條例,(明)王侹-撰,舊鈔本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
